No Transaksi,Tanggal,Kode Pel.,Nama Pelanggan,Kode Item,Nama Item,Jumlah,Satuan,Harga,Potongan %,Total Item,Subtotal,Pajak,Total Akhir,Tahun,Bulan,Periode
0083/JL/0625,2025-06-20,PL-0091,KLINIK FM,DNIFE1028T005,Nifedipine 10 mg Tab,3,BOX,25485.0,0.0,76455.0,2890551.0,286451.0,2890551.0,2025,6,2025-06
0083/JL/0625,2025-06-20,PL-0091,KLINIK FM,DOMEP1013K0,Omeprazole 20 mg Kaps 01,3,BOX,38384.0,0.0,115152.0,2890551.0,286451.0,2890551.0,2025,6,2025-06
0083/JL/0625,2025-06-20,PL-0091,KLINIK FM,DSCOP1003T07,SCOPMA TAB 9,1,BOX,175565.0,0.0,175565.0,2890551.0,286451.0,2890551.0,2025,6,2025-06
0083/JL/0625,2025-06-20,PL-0091,KLINIK FM,ERLAM-SALEP,Erlamycetin Salep Mata Steril Mata,5,TUBE,7000.0,0.0,35000.0,2890551.0,286451.0,2890551.0,2025,6,2025-06
0083/JL/0625,2025-06-20,PL-0091,KLINIK FM,ERLAM-TETES,Erlamycetin Tetes Mata Mata,5,BTL,14000.0,0.0,70000.0,2890551.0,286451.0,2890551.0,2025,6,2025-06
0083/JL/0625,2025-06-20,PL-0091,KLINIK FM,MIXA,Mixalgin,1,BOX,53000.0,0.0,53000.0,2890551.0,286451.0,2890551.0,2025,6,2025-06
0083/JL/0625,2025-06-20,PL-0091,KLINIK FM,NKSLM,10X10 KASSA STERIL LIMATUEL 10 x 10,1,BOX,238888.0,0.0,238888.0,2890551.0,286451.0,2890551.0,2025,6,2025-06
0083/JL/0625,2025-06-20,PL-0091,KLINIK FM,NKST,16X16 KASSA STERIL 16X16,10,BOX,8658.0,0.0,86580.0,2890551.0,286451.0,2890551.0,2025,6,2025-06
0085/JL/0625,2025-06-20,PL-0091,KLINIK FM,ALPARA,Tab Alpara Tab,1,BOX,135000.0,0.0,135000.0,811807.0,75766.91,764557.0,2025,6,2025-06
0085/JL/0625,2025-06-20,PL-0091,KLINIK FM,AMD,5mg Amlodipine 5mg,1,BOX,47188.0,0.0,47188.0,811807.0,75766.91,764557.0,2025,6,2025-06
0085/JL/0625,2025-06-20,PL-0091,KLINIK FM,ASMEF,Tab Asmef Tab,1,BOX,47250.0,0.0,47250.0,811807.0,75766.91,764557.0,2025,6,2025-06
0085/JL/0625,2025-06-20,PL-0091,KLINIK FM,ASMEF,Tab Asmef Tab,1,BOX,47250.0,0.0,47250.0,811807.0,75766.91,764557.0,2025,6,2025-06
0085/JL/0625,2025-06-20,PL-0091,KLINIK FM,BIPLS,Bioplasenton,3,BOX,31000.0,0.0,93000.0,811807.0,75766.91,764557.0,2025,6,2025-06
0085/JL/0625,2025-06-20,PL-0091,KLINIK FM,CETI,Tab Cetirizine Tab,1,BOX,26074.0,0.0,26074.0,811807.0,75766.91,764557.0,2025,6,2025-06
0085/JL/0625,2025-06-20,PL-0091,KLINIK FM,DEXAMETHMUL,Dexametasone 0.5 '200tab,1,BOX,13510.0,0.0,13510.0,811807.0,75766.91,764557.0,2025,6,2025-06
0085/JL/0625,2025-06-20,PL-0091,KLINIK FM,IBPR,Tab Ibuprofen Tab,1,BOX,40500.0,0.0,40500.0,811807.0,75766.91,764557.0,2025,6,2025-06
0085/JL/0625,2025-06-20,PL-0091,KLINIK FM,MERSIB,Inj Mersibion inj,1,BOX,75000.0,0.0,75000.0,811807.0,75766.91,764557.0,2025,6,2025-06
0085/JL/0625,2025-06-20,PL-0091,KLINIK FM,MLXFLU,Molexflu Tab,1,BOX,101250.0,0.0,101250.0,811807.0,75766.91,764557.0,2025,6,2025-06
0085/JL/0625,2025-06-20,PL-0091,KLINIK FM,ONDAN-INJ,Ondansetron injek,2,BOX,40000.0,0.0,80000.0,811807.0,75766.91,764557.0,2025,6,2025-06
0085/JL/0625,2025-06-20,PL-0091,KLINIK FM,RANID-INJ,Ranitidine Injek,2,BOX,40000.0,0.0,80000.0,811807.0,75766.91,764557.0,2025,6,2025-06
0085/JL/0625,2025-06-20,PL-0091,KLINIK FM,VIT,B Com Vitamin B Complex,1,BTL,25785.0,0.0,25785.0,811807.0,75766.91,764557.0,2025,6,2025-06
0090/JL/0625,2025-06-20,PL-0091,KLINIK FM,367856,"TUBE EDTA PLH 13X75, 3.0",5,BOX,260500.0,0.0,1302500.0,2527980.0,250520.54,2527980.0,2025,6,2025-06
0090/JL/0625,2025-06-20,PL-0091,KLINIK FM,IV,22G IV CHATETER NO 22G,50,PCS,3550.0,0.0,177500.0,2527980.0,250520.54,2527980.0,2025,6,2025-06
0090/JL/0625,2025-06-20,PL-0091,KLINIK FM,IV,24G IV CHATETER NO 24G,50,PCS,3550.0,0.0,177500.0,2527980.0,250520.54,2527980.0,2025,6,2025-06
0090/JL/0625,2025-06-20,PL-0091,KLINIK FM,IVC,26 IV CHATETER NO 26G,1,BOX,177500.0,0.0,177500.0,2527980.0,250520.54,2527980.0,2025,6,2025-06
0090/JL/0625,2025-06-20,PL-0091,KLINIK FM,MKOA-NRM,Masker Oksigen Anak NRM,2,PCS,48855.0,0.0,97710.0,2527980.0,250520.54,2527980.0,2025,6,2025-06
0090/JL/0625,2025-06-20,PL-0091,KLINIK FM,MKOA-RM,Masker Oksigen Anak RM,2,PCS,48855.0,0.0,97710.0,2527980.0,250520.54,2527980.0,2025,6,2025-06
0090/JL/0625,2025-06-20,PL-0091,KLINIK FM,MKOD-NRM,Masker Oksigen Dewasa NRM,2,PCS,43855.0,0.0,87710.0,2527980.0,250520.54,2527980.0,2025,6,2025-06
0090/JL/0625,2025-06-20,PL-0091,KLINIK FM,MKOD-RM,Masker Oksigen Dewasa RM,2,PCS,48855.0,0.0,97710.0,2527980.0,250520.54,2527980.0,2025,6,2025-06
0090/JL/0625,2025-06-20,PL-0091,KLINIK FM,SCT,STRIP CHOLESTEROL,2,BOX,110000.0,0.0,220000.0,2527980.0,250520.54,2527980.0,2025,6,2025-06
0090/JL/0625,2025-06-20,PL-0091,KLINIK FM,UFIX5,ULTRAFIX MEDICAL 5X5,5,BOX,18428.0,0.0,92140.0,2527980.0,250520.54,2527980.0,2025,6,2025-06
0092/JL/0625,2025-06-23,PL-0093,Klinik Utama Gading Medical,615,Paracetamol 500 mg Kaplet,1,BOX,29304.0,0.0,29304.0,1539118.0,152525.21,1539118.0,2025,6,2025-06
0092/JL/0625,2025-06-23,PL-0093,Klinik Utama Gading Medical,ACT-H,Actifed Hijau,6,BTL,65000.0,0.0,390000.0,1539118.0,152525.21,1539118.0,2025,6,2025-06
0092/JL/0625,2025-06-23,PL-0093,Klinik Utama Gading Medical,ACT-M,Actifed Merah,6,BTL,65000.0,0.0,390000.0,1539118.0,152525.21,1539118.0,2025,6,2025-06
0092/JL/0625,2025-06-23,PL-0093,Klinik Utama Gading Medical,AMXD,Amoxsan Drop,6,BTL,23000.0,0.0,138000.0,1539118.0,152525.21,1539118.0,2025,6,2025-06
0092/JL/0625,2025-06-23,PL-0093,Klinik Utama Gading Medical,ANTASY,Antasida Syrup Mersi,6,BTL,3500.0,0.0,21000.0,1539118.0,152525.21,1539118.0,2025,6,2025-06
0092/JL/0625,2025-06-23,PL-0093,Klinik Utama Gading Medical,CEFIXDS-IFR,Cefixime Dry Syr - Ifars,6,BTL,13000.0,0.0,78000.0,1539118.0,152525.21,1539118.0,2025,6,2025-06
0092/JL/0625,2025-06-23,PL-0093,Klinik Utama Gading Medical,CETI,Tab Cetirizine Tab,1,BOX,35000.0,0.0,35000.0,1539118.0,152525.21,1539118.0,2025,6,2025-06
0092/JL/0625,2025-06-23,PL-0093,Klinik Utama Gading Medical,DOMPS,Domperidone 5mg/5ml Syr Bernofarm,6,BTL,6926.0,0.0,41556.0,1539118.0,152525.21,1539118.0,2025,6,2025-06
0092/JL/0625,2025-06-23,PL-0093,Klinik Utama Gading Medical,DOMPT,Domperidone Tab,1,BOX,35298.0,0.0,35298.0,1539118.0,152525.21,1539118.0,2025,6,2025-06
0092/JL/0625,2025-06-23,PL-0093,Klinik Utama Gading Medical,LANSO30,Lansoprazole 30 mg nufarindo,1,BOX,68988.0,0.0,68988.0,1539118.0,152525.21,1539118.0,2025,6,2025-06
0092/JL/0625,2025-06-23,PL-0093,Klinik Utama Gading Medical,METHYL125,Inj METHYLPREDNISOLON 125MG INJ,1,BOX,27972.0,0.0,27972.0,1539118.0,152525.21,1539118.0,2025,6,2025-06
0092/JL/0625,2025-06-23,PL-0093,Klinik Utama Gading Medical,METR500,Metronidazole 500mg Tab,1,BOX,28000.0,0.0,28000.0,1539118.0,152525.21,1539118.0,2025,6,2025-06
0092/JL/0625,2025-06-23,PL-0093,Klinik Utama Gading Medical,NKST,16X16 KASSA STERIL 16X16,6,BOX,3500.0,0.0,21000.0,1539118.0,152525.21,1539118.0,2025,6,2025-06
0092/JL/0625,2025-06-23,PL-0093,Klinik Utama Gading Medical,RANIT150,Ranitidine 150mg Tab,1,BOX,35000.0,0.0,35000.0,1539118.0,152525.21,1539118.0,2025,6,2025-06
0092/JL/0625,2025-06-23,PL-0093,Klinik Utama Gading Medical,SCPP,Scopma Plus,1,BOX,125000.0,0.0,125000.0,1539118.0,152525.21,1539118.0,2025,6,2025-06
0092/JL/0625,2025-06-23,PL-0093,Klinik Utama Gading Medical,SCRFS,Sucralfate Syr 100ml,6,BTL,12500.0,0.0,75000.0,1539118.0,152525.21,1539118.0,2025,6,2025-06
0068/JL/0525,2025-06-24,PL-0088,PT. OLAB INDONESIA,CERV,CERNEVIT,10,AMPUL,265765.76,0.0,2657657.6,3641035.96,400513.96,4041549.92,2025,6,2025-06
0068/JL/0525,2025-06-24,PL-0088,PT. OLAB INDONESIA,LARI1000MG,LARCE 1000 mg INJEKSI,5,AMPUL,21000.0,0.0,105000.0,3641035.96,400513.96,4041549.92,2025,6,2025-06
0068/JL/0525,2025-06-24,PL-0088,PT. OLAB INDONESIA,PROVI,PROVE VIT INJEKSI,4,AMPUL,219594.59,0.0,878378.36,3641035.96,400513.96,4041549.92,2025,6,2025-06
0088/JL/0625,2025-06-24,PL-0001,RUMAH SAKIT YARSI,KLP-5X5,Kassa Lipat Polos 5cm x 5cm (400 pcs),14,PAK,480000.0,0.0,6720000.0,25304000.0,2783440.0,28087440.0,2025,6,2025-06
0088/JL/0625,2025-06-24,PL-0001,RUMAH SAKIT YARSI,"KLP-7,5X7,5","Kassa Lipat Polos 7,5cm x 7,5cm",20,PAK,280000.0,48.0,2912000.0,25304000.0,2783440.0,28087440.0,2025,6,2025-06
0088/JL/0625,2025-06-24,PL-0001,RUMAH SAKIT YARSI,PVI-60,POVIDONE IODINE 60ml,480,BTL,11400.0,0.0,5472000.0,25304000.0,2783440.0,28087440.0,2025,6,2025-06
0088/JL/0625,2025-06-24,PL-0001,RUMAH SAKIT YARSI,SCTM,SUCTION CONNECTING TUBE MAS,300,PCS,40000.0,15.0,10200000.0,25304000.0,2783440.0,28087440.0,2025,6,2025-06
0096/JL/0625,2025-06-30,PL-0001,RUMAH SAKIT YARSI,POT-KS,Pot Tutup Kuning Sterile,1000,PCS,3000.0,0.0,3000000.0,5252250.0,577747.5,5829997.5,2025,6,2025-06
0096/JL/0625,2025-06-30,PL-0001,RUMAH SAKIT YARSI,POT-URINENSH,Pot Urine Non-Sterile Tutup Hijau,1000,PCS,2252.25,0.0,2252250.0,5252250.0,577747.5,5829997.5,2025,6,2025-06
0091/JL/0625,2025-07-01,PL-0088,PT. OLAB INDONESIA,ACETYL,Acetylcysteine 200 mg IPHA,1,BOX,88800.0,0.0,88800.0,1203437.0,119259.52,1203437.0,2025,7,2025-07
0091/JL/0625,2025-07-01,PL-0088,PT. OLAB INDONESIA,ALLOTAB,Allopurinol Tablet,1,BOX,28139.0,0.0,28139.0,1203437.0,119259.52,1203437.0,2025,7,2025-07
0091/JL/0625,2025-07-01,PL-0088,PT. OLAB INDONESIA,AMD,5mg Amlodipine 5mg,1,BOX,43692.0,0.0,43692.0,1203437.0,119259.52,1203437.0,2025,7,2025-07
0091/JL/0625,2025-07-01,PL-0088,PT. OLAB INDONESIA,AST4,Asthin 4 mg,1,BOX,200000.0,0.0,200000.0,1203437.0,119259.52,1203437.0,2025,7,2025-07
0091/JL/0625,2025-07-01,PL-0088,PT. OLAB INDONESIA,AZITY500,Azitromycin 500 mg,1,BOX,193556.0,0.0,193556.0,1203437.0,119259.52,1203437.0,2025,7,2025-07
0091/JL/0625,2025-07-01,PL-0088,PT. OLAB INDONESIA,CARDI5,Cardisan 5mg Tablet,1,BOX,412500.0,0.0,412500.0,1203437.0,119259.52,1203437.0,2025,7,2025-07
0091/JL/0625,2025-07-01,PL-0088,PT. OLAB INDONESIA,NEUTAB,Neurosanbe Tablet,1,BOX,181250.0,0.0,181250.0,1203437.0,119259.52,1203437.0,2025,7,2025-07
0091/JL/0625,2025-07-01,PL-0088,PT. OLAB INDONESIA,VES,Vesperum Tab,1,BOX,55500.0,0.0,55500.0,1203437.0,119259.52,1203437.0,2025,7,2025-07
0093/JL/0625,2025-07-01,PL-0078,PUSKESMAS SIRNAGALIH,AKURAT,Test ALAT TEST KEHAMILAN AKURAT,2,BOX,495000.0,0.0,990000.0,13865000.0,1525150.0,15390150.0,2025,7,2025-07
0093/JL/0625,2025-07-01,PL-0078,PUSKESMAS SIRNAGALIH,BBN3375,"Benang Bedah Nylon ukuran 3/0, 30 mm, 75 cm",1,PCS,37500.0,0.0,37500.0,13865000.0,1525150.0,15390150.0,2025,7,2025-07
0093/JL/0625,2025-07-01,PL-0078,PUSKESMAS SIRNAGALIH,CUPB,Disposable Cup Blue @50 pcs (Gelas Kumur),40,PAK,20000.0,0.0,800000.0,13865000.0,1525150.0,15390150.0,2025,7,2025-07
0093/JL/0625,2025-07-01,PL-0078,PUSKESMAS SIRNAGALIH,IV,20G IV CHATETER NO 20G,10,PCS,5400.0,0.0,54000.0,13865000.0,1525150.0,15390150.0,2025,7,2025-07
0093/JL/0625,2025-07-01,PL-0078,PUSKESMAS SIRNAGALIH,IV,24G IV CHATETER NO 24G,10,PCS,5400.0,0.0,54000.0,13865000.0,1525150.0,15390150.0,2025,7,2025-07
0093/JL/0625,2025-07-01,PL-0078,PUSKESMAS SIRNAGALIH,KEKG1230,KERTAS EKG 12 CHANEL 210mm*30m,24,PAK,151000.0,0.0,3624000.0,13865000.0,1525150.0,15390150.0,2025,7,2025-07
0093/JL/0625,2025-07-01,PL-0078,PUSKESMAS SIRNAGALIH,MK08-565,MASKER MULTI ONE PLUS 3PLY EARLOOP,50,BOX,16000.0,0.0,800000.0,13865000.0,1525150.0,15390150.0,2025,7,2025-07
0093/JL/0625,2025-07-01,PL-0078,PUSKESMAS SIRNAGALIH,MK09-231,LATEX FOLEY CATHETER 2-WAY FR16,10,PCS,22000.0,0.0,220000.0,13865000.0,1525150.0,15390150.0,2025,7,2025-07
0093/JL/0625,2025-07-01,PL-0078,PUSKESMAS SIRNAGALIH,MK09-231-2,LATEX FOLEY CATHETER 2-WAY FR18,10,PCS,23000.0,0.0,230000.0,13865000.0,1525150.0,15390150.0,2025,7,2025-07
0093/JL/0625,2025-07-01,PL-0078,PUSKESMAS SIRNAGALIH,ONEMED-,"Catgut Chromic Uk. 2/0, HR-27, Tapper 75cm Catgut2",1,PCS,73500.0,0.0,73500.0,13865000.0,1525150.0,15390150.0,2025,7,2025-07
0093/JL/0625,2025-07-01,PL-0078,PUSKESMAS SIRNAGALIH,ONEMED-CATGUT,"Catgut Chromic Uk. 3/0, HR-27, Tapper 75cm 3",1,PCS,67000.0,0.0,67000.0,13865000.0,1525150.0,15390150.0,2025,7,2025-07
0093/JL/0625,2025-07-01,PL-0078,PUSKESMAS SIRNAGALIH,POT-KS,Pot Tutup Kuning Sterile,2000,PCS,3000.0,0.0,6000000.0,13865000.0,1525150.0,15390150.0,2025,7,2025-07
0093/JL/0625,2025-07-01,PL-0078,PUSKESMAS SIRNAGALIH,S,"3/0 27,75 BENANG SILK 3/0 27mm, 75cm",1,PCS,37500.0,0.0,37500.0,13865000.0,1525150.0,15390150.0,2025,7,2025-07
0093/JL/0625,2025-07-01,PL-0078,PUSKESMAS SIRNAGALIH,S,"2/0 27,75 BENANG SILK 2/0 27mm, 75cm",1,PCS,37500.0,0.0,37500.0,13865000.0,1525150.0,15390150.0,2025,7,2025-07
0093/JL/0625,2025-07-01,PL-0078,PUSKESMAS SIRNAGALIH,UFIX,Ultrafix Medical 10x5,10,BOX,53000.0,0.0,530000.0,13865000.0,1525150.0,15390150.0,2025,7,2025-07
0093/JL/0625,2025-07-01,PL-0078,PUSKESMAS SIRNAGALIH,UFIX5,ULTRAFIX MEDICAL 5X5,10,BOX,31000.0,0.0,310000.0,13865000.0,1525150.0,15390150.0,2025,7,2025-07
0094/JL/0625,2025-07-01,PL-0078,PUSKESMAS SIRNAGALIH,FD-AD51D,FETAL DOPPLER ONEHEALTH,1,UNIT,2296000.0,0.0,2296000.0,2296000.0,252560.0,2548560.0,2025,7,2025-07
0095/JL/0625,2025-07-01,PL-0083,RSU EL-SYIFA,ALKGP,AlleMed ECG/EKG PAPER 210mm x 295mm x 100sheets,2,PCS,375000.0,0.0,750000.0,750000.0,82500.0,832500.0,2025,7,2025-07
0097/JL/0725,2025-07-02,PL-0001,RUMAH SAKIT YARSI,KLP-5X5,Kassa Lipat Polos 5cm x 5cm (400 pcs),15,PAK,480000.0,0.0,7200000.0,10112000.0,1112320.0,11224320.0,2025,7,2025-07
0097/JL/0725,2025-07-02,PL-0001,RUMAH SAKIT YARSI,"KLP-7,5X7,5","Kassa Lipat Polos 7,5cm x 7,5cm",20,PAK,280000.0,48.0,2912000.0,10112000.0,1112320.0,11224320.0,2025,7,2025-07
0098/JL/0725,2025-07-03,PL-0051,PT. KAWAN LANGGENG,4320-0112,"PASTEUR PIPETTE, LDPE MATERIAL, CAP.5ML/145MM LONG, GRADUATED AT EVERY 1/4ML UP TO 1ML. INDIVIDUAL FLOW-PACK, E.O. STERILE",1,BOX,65000.0,0.0,65000.0,65000.0,7150.0,90150.0,2025,7,2025-07
0099/JL/0725,2025-07-09,PL-0091,KLINIK FM,615,Paracetamol 500 mg Kaplet,1,BOX,17568.46,0.0,17568.46,831989.07,91518.8,923507.87,2025,7,2025-07
0099/JL/0725,2025-07-09,PL-0091,KLINIK FM,635,Ambroxol HCl 15 mg/5 ml Elixir Bernofarm,4,BTL,3782.88,0.0,15131.52,831989.07,91518.8,923507.87,2025,7,2025-07
0099/JL/0725,2025-07-09,PL-0091,KLINIK FM,AMBTAB,Ambroxol Tab Bernofarm,2,BOX,24974.77,0.0,49949.54,831989.07,91518.8,923507.87,2025,7,2025-07
0099/JL/0725,2025-07-09,PL-0091,KLINIK FM,AMD,10mg Amlodipine 10mg,1,BOX,44570.27,0.0,44570.27,831989.07,91518.8,923507.87,2025,7,2025-07
0099/JL/0725,2025-07-09,PL-0091,KLINIK FM,ANTAST,Antasida Tab - Triman,2,BOX,21622.52,0.0,43245.04,831989.07,91518.8,923507.87,2025,7,2025-07
0099/JL/0725,2025-07-09,PL-0091,KLINIK FM,CAPT25,Captopril 25 mg Tab,1,BOX,27358.55,0.0,27358.55,831989.07,91518.8,923507.87,2025,7,2025-07
0099/JL/0725,2025-07-09,PL-0091,KLINIK FM,CIFLX,Tab CIPROFLOXACIN TAB,2,BOX,59509.9,0.0,119019.8,831989.07,91518.8,923507.87,2025,7,2025-07
0099/JL/0725,2025-07-09,PL-0091,KLINIK FM,DKETO1028T00,Ketoconazole 200 mg Tab 1,1,BOX,29630.63,0.0,29630.63,831989.07,91518.8,923507.87,2025,7,2025-07
0099/JL/0725,2025-07-09,PL-0091,KLINIK FM,DEXAMETHMUL,Dexametasone 0.5 '200tab,2,BOX,12171.17,0.0,24342.34,831989.07,91518.8,923507.87,2025,7,2025-07
0099/JL/0725,2025-07-09,PL-0091,KLINIK FM,GLIMP1,GLIMEPIRIDE 1 MG,1,BOX,30302.7,0.0,30302.7,831989.07,91518.8,923507.87,2025,7,2025-07
0099/JL/0725,2025-07-09,PL-0091,KLINIK FM,IBPR400,Tab Ibuprofen 400mg Tab,1,BOX,36486.48,0.0,36486.48,831989.07,91518.8,923507.87,2025,7,2025-07
0099/JL/0725,2025-07-09,PL-0091,KLINIK FM,KETLAC,Tab Ketorolac Tab 10mg Bernofarm,2,BOX,32633.33,0.0,65266.66,831989.07,91518.8,923507.87,2025,7,2025-07
0099/JL/0725,2025-07-09,PL-0091,KLINIK FM,LOPRM2,LOPERAMIDE 2MG TAB,1,BOX,19693.69,0.0,19693.69,831989.07,91518.8,923507.87,2025,7,2025-07
0099/JL/0725,2025-07-09,PL-0091,KLINIK FM,MEFEAC500,Mefenamat Acid 500mg Tab Triman,2,BOX,32500.0,0.0,65000.0,831989.07,91518.8,923507.87,2025,7,2025-07
0099/JL/0725,2025-07-09,PL-0091,KLINIK FM,METHYL125,Inj METHYLPREDNISOLON 125MG INJ,3,BOX,24800.9,0.0,74402.7,831989.07,91518.8,923507.87,2025,7,2025-07
0099/JL/0725,2025-07-09,PL-0091,KLINIK FM,NATDIK5,Natrium Diklofenac 50mg phapros,3,BOX,22573.87,0.0,67721.61,831989.07,91518.8,923507.87,2025,7,2025-07
0099/JL/0725,2025-07-09,PL-0091,KLINIK FM,PIROXC20,Piroxicam 20mg Tab,2,BOX,18249.54,0.0,36499.08,831989.07,91518.8,923507.87,2025,7,2025-07
0099/JL/0725,2025-07-09,PL-0091,KLINIK FM,SIMV20,Simvastatin 20 mg,2,BOX,32900.0,0.0,65800.0,831989.07,91518.8,923507.87,2025,7,2025-07
0100/JL/0725,2025-07-11,PL-0001,RUMAH SAKIT YARSI,367856,"TUBE EDTA PLH 13X75, 3.0",15,BOX,276100.0,15.0,3520275.0,9466875.0,1041356.25,10508231.25,2025,7,2025-07
0100/JL/0725,2025-07-11,PL-0001,RUMAH SAKIT YARSI,367957,"TUBE SST II PLH 13X75, 3.5",20,BOX,349800.0,15.0,5946600.0,9466875.0,1041356.25,10508231.25,2025,7,2025-07
0102/JL/0725,2025-07-11,PL-0095,DINAS KESEHATAN KAB,615,Paracetamol 500 mg Kaplet,100000,TAB,610.0,0.0,61000000.0,61000000.0,6710000.0,67710000.0,2025,7,2025-07
0103/JL/0725,2025-07-11,PL-0096,PT. SERAPHIM LIFE,ASWAG60,Ashwagandha+ 60 Kapsul,10,BTL,200000.0,0.0,2000000.0,2000000.0,220000.0,2220000.0,2025,7,2025-07
0104/JL/0725,2025-07-15,PL-0097,RS HUMANA PRIMA,AMPCL-INJ,Ampicillin Inj,100,VIAL,9577.2,0.0,957720.0,26066010.0,2867261.1,28933271.1,2025,7,2025-07
0104/JL/0725,2025-07-15,PL-0097,RS HUMANA PRIMA,ATRAX100-INJ,Asam Tranexamat 100mg/ml Inj,250,AMPUL,4864.0,0.0,1216000.0,26066010.0,2867261.1,28933271.1,2025,7,2025-07
0104/JL/0725,2025-07-15,PL-0097,RS HUMANA PRIMA,CEFTX-INJ,Ceftizoxime Inj,25,VIAL,103500.0,0.0,2587500.0,26066010.0,2867261.1,28933271.1,2025,7,2025-07
0104/JL/0725,2025-07-15,PL-0097,RS HUMANA PRIMA,CEFZN1-INJ,Cefazolin Inj 1gr,20,AMPUL,11960.0,0.0,239200.0,26066010.0,2867261.1,28933271.1,2025,7,2025-07
0104/JL/0725,2025-07-15,PL-0097,RS HUMANA PRIMA,DEXAME5-INJ,Dexamethasone 5mg/1ml,1000,AMPUL,1576.0,0.0,1576000.0,26066010.0,2867261.1,28933271.1,2025,7,2025-07
0104/JL/0725,2025-07-15,PL-0097,RS HUMANA PRIMA,DIPHDR10-INJ,Diphenhydramin Hcl 10mg Inj,500,AMPUL,1919.0,0.0,959500.0,26066010.0,2867261.1,28933271.1,2025,7,2025-07
0104/JL/0725,2025-07-15,PL-0097,RS HUMANA PRIMA,KETLAC30-INJ,Ketorolac 30mg/1ml Inj,250,AMPUL,5078.0,0.0,1269500.0,26066010.0,2867261.1,28933271.1,2025,7,2025-07
0104/JL/0725,2025-07-15,PL-0097,RS HUMANA PRIMA,LEVXC500-INF,Levofloxacin Infus 500MG/100ML,40,BTL,27485.0,0.0,1099400.0,26066010.0,2867261.1,28933271.1,2025,7,2025-07
0104/JL/0725,2025-07-15,PL-0097,RS HUMANA PRIMA,LIDC2-INJ,Lidocain Hcl Inj 2% 2ML,300,AMPUL,1358.0,0.0,407400.0,26066010.0,2867261.1,28933271.1,2025,7,2025-07
0104/JL/0725,2025-07-15,PL-0097,RS HUMANA PRIMA,METRDI500,Metronidazole Infus 500mg/100ml,100,BTL,13708.0,0.0,1370800.0,26066010.0,2867261.1,28933271.1,2025,7,2025-07
0104/JL/0725,2025-07-15,PL-0097,RS HUMANA PRIMA,MECBN-INJ,Mecobalamin Inj,100,AMPUL,7659.0,0.0,765900.0,26066010.0,2867261.1,28933271.1,2025,7,2025-07
0104/JL/0725,2025-07-15,PL-0097,RS HUMANA PRIMA,NICRP10-INJ,Nicardipine Inj 10mg,9,AMPUL,20010.0,0.0,180090.0,26066010.0,2867261.1,28933271.1,2025,7,2025-07
0104/JL/0725,2025-07-15,PL-0097,RS HUMANA PRIMA,OME40MGINJ,OMEPRAZOLE SODIUM MONOHYDRATE 40mg SERBUK INJ,500,VIAL,10695.0,0.0,5347500.0,26066010.0,2867261.1,28933271.1,2025,7,2025-07
0104/JL/0725,2025-07-15,PL-0097,RS HUMANA PRIMA,ONDAN4-INJ,Ondansetron 4mg Injek,500,AMPUL,1521.0,0.0,760500.0,26066010.0,2867261.1,28933271.1,2025,7,2025-07
0104/JL/0725,2025-07-15,PL-0097,RS HUMANA PRIMA,ONDAN8-INJ,Ondansetron 8mg Injek,500,AMPUL,4613.0,0.0,2306500.0,26066010.0,2867261.1,28933271.1,2025,7,2025-07
0104/JL/0725,2025-07-15,PL-0097,RS HUMANA PRIMA,PCT-INFUS,Paracetamol 1 G/100ml Infus TD,250,BOX,16732.0,0.0,4183000.0,26066010.0,2867261.1,28933271.1,2025,7,2025-07
0104/JL/0725,2025-07-15,PL-0097,RS HUMANA PRIMA,RANID-INJ,Ranitidine Injek,500,AMPUL,1679.0,0.0,839500.0,26066010.0,2867261.1,28933271.1,2025,7,2025-07
0105/JL/0725,2025-07-15,PL-0097,RS HUMANA PRIMA,AMD,10mg Amlodipine 10mg,5000,TAB,276.57,0.0,1382850.0,16064585.0,1767104.35,17831689.35,2025,7,2025-07
0105/JL/0725,2025-07-15,PL-0097,RS HUMANA PRIMA,BTHS6,Betahistine 6mg Tab,1000,TAB,1610.0,0.0,1610000.0,16064585.0,1767104.35,17831689.35,2025,7,2025-07
0105/JL/0725,2025-07-15,PL-0097,RS HUMANA PRIMA,CANDS8,Candesartan 8mg Tab,6000,TAB,460.0,0.0,2760000.0,16064585.0,1767104.35,17831689.35,2025,7,2025-07
0105/JL/0725,2025-07-15,PL-0097,RS HUMANA PRIMA,CLPG75,Clopidogrel 75mg Tab - Berno,9000,TAB,920.0,0.0,8280000.0,16064585.0,1767104.35,17831689.35,2025,7,2025-07
0105/JL/0725,2025-07-15,PL-0097,RS HUMANA PRIMA,DEXKTPT,Dexketoprofen Tab,500,TAB,1851.0,0.0,925500.0,16064585.0,1767104.35,17831689.35,2025,7,2025-07
0105/JL/0725,2025-07-15,PL-0097,RS HUMANA PRIMA,LORATD10,Loratadine 10mg Tab,500,TAB,234.0,0.0,117000.0,16064585.0,1767104.35,17831689.35,2025,7,2025-07
0105/JL/0725,2025-07-15,PL-0097,RS HUMANA PRIMA,METR500,Metronidazole 500mg Tab,500,TAB,259.49,0.0,129745.0,16064585.0,1767104.35,17831689.35,2025,7,2025-07
